418034,3,199
404949,3,101
409186,3,121
411953,3,133
384459,3,54
384111,3,163
410541,3,365
385325,3,333
381132,3,73
410645,3,1049
392628,3,166
415052,3,471
378083,3,274
387146,3,85
400303,3,66
387308,3,1607
382718,3,270
398374,3,808
1285,3,124
389871,3,133
388569,3,1079
416848,3,676
406099,3,110
691,3,122
419047,3,1306
437,3,211
380218,3,376
394282,3,158
416794,3,960
393857,3,733
405551,3,615
392038,3,717
413194,3,558
416851,3,720
418899,3,221
409433,3,675
933,3,2143
389263,3,306
600,3,1508
414765,3,566
418775,3,550
411460,3,1864
414254,3,64
380493,3,75
419116,3,2127
400691,3,1058
2675,3,253
413906,3,554
397861,3,310
1080939,4,545
1064501,4,1343
1084414,4,132
1067109,4,943
1078613,4,1020
1082762,4,118
1059352,4,247
1078250,4,564
1082701,4,183
1067873,4,2435
1060409,4,1208
1083742,4,416
1074703,4,612
1062645,4,794
1054935,4,347
1055267,4,419
1077566,4,407
1087010,4,1018
1087711,4,259
1080625,4,128
1068649,4,958
1065407,4,352
1064667,4,676
1080906,4,332
1078127,4,1081
1066972,4,1177
1082038,4,229
1087308,4,283
1061502,4,185
1059819,4,734
1078349,4,954
1087118,4,175
1077554,4,229
1055866,4,3359
1066852,4,921
1066997,4,298
1077024,4,1546
1072882,4,200
1082998,4,938
1067950,4,1606
1080463,4,104
1062928,4,804
1083357,4,662
1082147,4,508
1066559,4,512
1054356,4,831
1064109,4,316
1064042,4,252
1087730,4,307
1075222,4,318
1057556,4,160
1053620,4,951
1080843,4,429
1071339,4,222
1060986,4,356
1059971,4,2517
1067317,4,450
1061952,4,121
1084500,4,407
1081500,4,169
1082705,4,240
1075804,4,387
1055100,4,1556
1080176,4,119
1062741,4,707
1062276,4,279
1083524,4,414
1072170,4,868
1054179,4,2261
1076910,4,201
1053094,4,632
1066189,4,62
1053341,4,575
807457,2,77
804497,2,465
801028,2,111
803681,2,195
803761,2,83
800226,2,181
804552,2,110
805420,2,750
803560,2,70
801739,2,252
805236,2,193
807122,2,56
804157,2,122
796300,2,350
800326,2,267
802348,2,49
800217,2,209
803111,2,182
806195,2,144
803087,2,275
800974,2,297
803611,2,171
802580,2,480
806434,2,1711
796230,2,42
800011,2,530
806764,2,108
797851,2,185
799876,2,488
799261,2,95
804011,2,102
801441,2,76
796528,2,1423
806073,2,128
801175,2,193
803524,2,180
799161,2,319
801117,2,399
803284,2,611
803330,2,63
803494,2,254
805651,2,60
799698,2,455
799796,2,465
799074,2,3072
799738,2,166
806007,2,93
802007,2,30
805858,2,118
803128,2,310
805759,2,50
799296,2,49
800671,2,148
806193,2,132
805414,2,671
802719,2,472
800898,2,102
802631,2,60
800481,2,91
796963,2,210
803491,2,216
801196,2,85
804974,2,105
805471,2,604
802689,2,371
806728,2,56
800584,2,264
801558,2,1328
803131,2,321
799459,2,118
803557,2,132
798428,2,1187
804125,2,62
802924,2,139
802877,2,190
800599,2,167
805146,2,55
802968,2,79
803308,2,293
806036,2,177
799808,2,90
797923,2,1766
803288,2,91
795896,2,159
801255,2,21
803843,2,81
798527,2,218
800865,2,68
1067062,4,1231
1056214,4,744
1077334,4,178
1057101,4,847
1054534,4,4200
1087592,4,3709
1078751,4,296
1054772,4,98
1079393,4,115
1073804,4,420
1072171,4,915
1084273,4,143
1083285,4,332
1057719,4,197
1068548,4,406
1083521,4,402
1077657,4,2060
1080653,4,598
1083269,4,309
1070734,4,58
1061633,4,2378
1087696,4,156
1055136,4,2354
1054860,4,641
1059782,4,565
1065278,4,153
1078125,4,1077
1053222,4,377
1074774,4,1128
1062173,4,290
1070727,4,808
1053137,4,297
1078229,4,660
1074365,4,955
1081463,4,295
1065410,4,328
1079632,4,268
1054448,4,2072
1064573,4,122
1050900,1,142
1047739,1,74
1049050,1,910
1050416,1,84
1048827,1,86
1046951,1,335
1049095,1,896
1051543,1,1013
1051237,1,276
1051313,1,180
1052316,1,91
1049081,1,709
1049002,1,365
1046740,1,1006
1048040,1,1421
1046827,1,1007
1050802,1,105
1047844,1,322
1051485,1,231
1052487,1,327
1051281,1,131
1052164,1,165
1048276,1,1496
1048542,1,883
1048680,1,69
1050999,1,71
1050074,1,393
1048290,1,1729
1051035,1,190
1050799,1,84
1048686,1,68
1048769,1,51
1051087,1,96
1048892,1,503
1048949,1,280
1052523,1,548
1051737,1,330
1052618,1,719
1051002,1,88
1051484,1,221
1048609,1,93
1049312,1,844
1047984,1,182
1050833,1,209
1050889,1,80
1051606,1,317
1051000,1,78
1051061,1,235
1049128,1,1394
1046856,1,154
1048848,1,156
1049462,1,74
1051824,1,318
1049988,1,95
1047578,1,2142
1052503,1,145
1050167,1,353
1048437,1,223
1052548,1,395
1052562,1,83
1051339,1,116
1047267,1,448
1050094,1,77
1048817,1,155
1051006,1,133
1047185,1,1895
1047931,1,339
1050829,1,187
1052563,1,89
1051949,1,651
1049072,1,597
1048598,1,414
